date,trip_count,avg_temp_f,season
2022-07-01,3125,80.96,Summer
2022-07-02,2715,83.12,Summer
2022-07-03,2676,82.4,Summer
2022-07-04,2861,84.38000000000001,Summer
2022-07-05,2746,83.3,Summer
2022-07-06,3433,75.2,Summer
2022-07-07,3352,82.04,Summer
2022-07-08,2769,74.84,Summer
2022-07-09,3478,78.79999999999998,Summer
2022-07-10,3299,76.82,Summer
2022-07-11,3295,74.84,Summer
2022-07-12,3212,77.54,Summer
2022-07-13,3537,81.14,Summer
2022-07-14,3467,84.56,Summer
2022-07-15,3517,85.46000000000001,Summer
2022-07-16,3279,77.9,Summer
2022-07-17,3352,77.0,Summer
2022-07-18,2422,80.06,Summer
2022-07-19,3633,78.98,Summer
2022-07-20,3347,87.61999999999999,Summer
2022-07-21,3118,89.6,Summer
2022-07-22,3287,89.24,Summer
2022-07-23,3154,87.61999999999999,Summer
2022-07-24,2954,87.08000000000001,Summer
2022-07-25,2740,88.34,Summer
2022-07-26,3594,82.75999999999999,Summer
2022-07-27,3723,80.78,Summer
2022-07-28,3564,79.88,Summer
2022-07-29,3397,81.32,Summer
2022-07-30,3614,80.6,Summer
2022-07-31,3340,83.66,Summer
2022-07-01,3085,80.96,Summer
2022-07-02,2486,83.12,Summer
2022-07-03,2598,82.4,Summer
2022-07-04,2600,84.38000000000001,Summer
2022-07-05,2686,83.3,Summer
2022-07-06,3228,75.2,Summer
2022-07-07,3564,82.04,Summer
2022-07-08,2995,74.84,Summer
2022-07-09,3606,78.8,Summer
2022-07-10,3346,76.82,Summer
2022-07-11,3170,74.84,Summer
2022-07-12,3310,77.54,Summer
2022-07-13,3551,81.14,Summer
2022-07-14,3508,84.55999999999999,Summer
2022-07-15,3525,85.46,Summer
2022-07-16,3239,77.9,Summer
2022-07-17,3210,77.0,Summer
2022-07-18,2477,80.06,Summer
2022-07-19,3531,78.98,Summer
2022-07-20,3413,87.61999999999998,Summer
2022-07-21,3218,89.6,Summer
2022-07-22,3291,89.24,Summer
2022-07-23,3177,87.61999999999999,Summer
2022-07-24,2849,87.08000000000001,Summer
2022-07-25,2925,88.34,Summer
2022-07-26,3668,82.76,Summer
2022-07-27,3893,80.78,Summer
2022-07-28,3434,79.88,Summer
2022-07-29,3532,81.32,Summer
2022-07-30,3630,80.6,Summer
2022-07-31,3255,83.66,Summer
2022-07-01,2990,80.96,Summer
2022-07-02,2581,83.12,Summer
2022-07-03,2521,82.4,Summer
2022-07-04,2739,84.38000000000001,Summer
2022-07-05,2585,83.3,Summer
2022-07-06,3277,75.2,Summer
2022-07-07,3334,82.04,Summer
2022-07-08,2805,74.84,Summer
2022-07-09,3531,78.8,Summer
2022-07-10,3253,76.82,Summer
2022-07-11,3253,74.84,Summer
2022-07-12,3179,77.54,Summer
2022-07-13,3430,81.14,Summer
2022-07-14,3591,84.56,Summer
2022-07-15,3585,85.46000000000001,Summer
2022-07-16,3396,77.9,Summer
2022-07-17,3390,77.0,Summer
2022-07-18,2627,80.06,Summer
2022-07-19,3690,78.98,Summer
2022-07-20,3466,87.61999999999999,Summer
2022-07-21,3175,89.6,Summer
2022-07-22,3259,89.24,Summer
2022-07-23,3158,87.61999999999999,Summer
2022-07-24,3002,87.08000000000001,Summer
2022-07-25,2873,88.34,Summer
2022-07-26,3593,82.76,Summer
2022-07-27,3792,80.78,Summer
2022-07-28,3490,79.88000000000001,Summer
2022-07-29,3523,81.32,Summer
2022-07-30,3698,80.6,Summer
2022-07-31,3214,83.66,Summer
2022-07-01,2911,80.96,Summer
2022-07-02,2503,83.12,Summer
2022-07-03,2550,82.4,Summer
2022-07-04,2805,84.38000000000001,Summer
2022-07-05,2672,83.3,Summer
2022-07-06,3366,75.2,Summer
2022-07-07,3366,82.04,Summer
2022-07-08,2857,74.84,Summer
2022-07-09,3641,78.8,Summer
2022-07-10,3504,76.82,Summer
2022-07-11,3287,74.84,Summer
2022-07-12,3372,77.54,Summer
2022-07-13,3428,81.14,Summer
2022-07-14,3581,84.56,Summer
2022-07-15,3484,85.46000000000001,Summer
2022-07-16,3312,77.9,Summer
2022-07-17,3208,77.0,Summer
2022-07-18,2475,80.06,Summer
2022-07-19,3806,78.98,Summer
2022-07-20,3455,87.61999999999999,Summer
2022-07-21,3133,89.6,Summer
2022-07-22,3287,89.24,Summer
2022-07-23,3051,87.62,Summer
2022-07-24,3009,87.08000000000001,Summer
2022-07-25,3076,88.34,Summer
2022-07-26,3675,82.75999999999999,Summer
2022-07-27,3679,80.78,Summer
2022-07-28,3404,79.88,Summer
2022-07-29,3265,81.32,Summer
2022-07-30,3576,80.6,Summer
2022-07-31,3262,83.66,Summer
2022-07-01,2985,80.96,Summer
2022-07-02,2457,83.12,Summer
2022-07-03,2690,82.4,Summer
2022-07-04,2739,84.38000000000001,Summer
2022-07-05,2614,83.3,Summer
2022-07-06,3436,75.2,Summer
2022-07-07,3394,82.04,Summer
2022-07-08,2875,74.84,Summer
2022-07-09,3364,78.8,Summer
2022-07-10,3383,76.82,Summer
2022-07-11,3321,74.84,Summer
2022-07-12,3547,77.54,Summer
2022-07-13,3638,81.14,Summer
2022-07-14,3431,84.56,Summer
2022-07-15,3385,85.46000000000001,Summer
2022-07-16,3277,77.9,Summer
2022-07-17,3235,77.0,Summer
2022-07-18,2529,80.06,Summer
2022-07-19,3618,78.98,Summer
2022-07-20,3432,87.61999999999999,Summer
2022-07-21,3308,89.6,Summer
2022-07-22,3271,89.24,Summer
2022-07-23,3191,87.61999999999999,Summer
2022-07-24,2828,87.08000000000001,Summer
2022-07-25,2916,88.34,Summer
2022-07-26,3699,82.75999999999999,Summer
2022-07-27,3768,80.78,Summer
2022-07-28,3497,79.88,Summer
2022-07-29,3286,81.32,Summer
2022-07-30,3476,80.6,Summer
2022-07-31,3410,83.66,Summer
2022-07-01,3057,80.96,Summer
2022-07-02,2668,83.12,Summer
2022-07-03,2662,82.4,Summer
2022-07-04,2739,84.38000000000001,Summer
2022-07-05,2368,83.3,Summer
2022-07-06,3181,75.2,Summer
2022-07-07,3360,82.04,Summer
2022-07-08,2875,74.84,Summer
2022-07-09,3603,78.8,Summer
2022-07-10,3425,76.82,Summer
2022-07-11,3277,74.84,Summer
2022-07-12,3227,77.54,Summer
2022-07-13,3311,81.14,Summer
2022-07-14,3275,84.56,Summer
2022-07-15,3376,85.46000000000001,Summer
2022-07-16,3398,77.9,Summer
2022-07-17,3306,77.0,Summer
2022-07-18,2527,80.06,Summer
2022-07-19,3516,78.98,Summer
2022-07-20,3429,87.61999999999999,Summer
2022-07-21,3159,89.6,Summer
2022-07-22,3325,89.24,Summer
2022-07-23,3252,87.61999999999999,Summer
2022-07-24,3143,87.08000000000001,Summer
2022-07-25,2966,88.34,Summer
2022-07-26,3627,82.75999999999999,Summer
2022-07-27,3686,80.78,Summer
2022-07-28,3454,79.88,Summer
2022-07-29,3523,81.32,Summer
2022-07-30,3926,80.6,Summer
2022-07-31,3359,83.66,Summer
2022-07-01,3107,80.96,Summer
2022-07-02,2551,83.12,Summer
2022-07-03,2529,82.4,Summer
2022-07-04,2896,84.38000000000001,Summer
2022-07-05,2571,83.3,Summer
2022-07-06,3333,75.2,Summer
2022-07-07,3377,82.04,Summer
2022-07-08,2877,74.84,Summer
2022-07-09,3642,78.8,Summer
2022-07-10,3392,76.82,Summer
2022-07-11,3322,74.84,Summer
2022-07-12,3327,77.54,Summer
2022-07-13,3608,81.14,Summer
2022-07-14,3612,84.56,Summer
2022-07-15,3429,85.46000000000001,Summer
2022-07-16,3151,77.9,Summer
2022-07-17,3268,77.0,Summer
2022-07-18,2479,80.06,Summer
2022-07-19,3628,78.98,Summer
2022-07-20,3549,87.61999999999999,Summer
2022-07-21,3105,89.6,Summer
2022-07-22,3314,89.24,Summer
2022-07-23,3216,87.61999999999999,Summer
2022-07-24,3050,87.08000000000001,Summer
2022-07-25,2771,88.34,Summer
2022-07-26,3697,82.75999999999999,Summer
2022-07-27,3636,80.78,Summer
2022-07-28,3260,79.88,Summer
2022-07-29,3303,81.32,Summer
2022-07-30,3617,80.59999999999998,Summer
2022-07-31,3383,83.66,Summer
2022-07-01,2990,80.96,Summer
2022-07-02,2753,83.12,Summer
2022-07-03,2624,82.4,Summer
2022-07-04,2961,84.38000000000001,Summer
2022-07-05,2649,83.3,Summer
2022-07-06,3528,75.2,Summer
2022-07-07,3512,82.04,Summer
2022-07-08,2995,74.84,Summer
2022-07-09,3695,78.8,Summer
2022-07-10,3480,76.82,Summer
2022-07-11,3317,74.84,Summer
2022-07-12,3350,77.54,Summer
2022-07-13,3479,81.14,Summer
2022-07-14,3605,84.56,Summer
2022-07-15,3549,85.46000000000001,Summer
2022-07-16,3224,77.9,Summer
2022-07-17,3246,77.0,Summer
2022-07-18,2453,80.06,Summer
2022-07-19,3428,78.98,Summer
2022-07-20,3358,87.61999999999999,Summer
2022-07-21,3112,89.59999999999998,Summer
2022-07-22,3140,89.24,Summer
2022-07-23,3184,87.61999999999999,Summer
2022-07-24,2914,87.08000000000001,Summer
2022-07-25,2829,88.34,Summer
2022-07-26,3444,82.75999999999998,Summer
2022-07-27,3596,80.78,Summer
2022-07-28,3356,79.88,Summer
2022-07-29,3348,81.32,Summer
2022-07-30,3580,80.6,Summer
2022-07-31,3301,83.66,Summer
2022-07-01,3021,80.96,Summer
2022-07-02,2523,83.12,Summer
2022-07-03,2429,82.4,Summer
2022-07-04,2678,84.38000000000001,Summer
2022-07-05,2687,83.3,Summer
2022-07-06,3418,75.2,Summer
2022-07-07,3504,82.04,Summer
2022-07-08,2861,74.84,Summer
2022-07-09,3436,78.8,Summer
2022-07-10,3221,76.82,Summer
2022-07-11,3510,74.84,Summer
2022-07-12,3286,77.54,Summer
2022-07-13,3511,81.14,Summer
2022-07-14,3637,84.56,Summer
2022-07-15,3593,85.46000000000001,Summer
2022-07-16,3003,77.9,Summer
2022-07-17,3085,77.0,Summer
2022-07-18,2573,80.06,Summer
2022-07-19,3743,78.98,Summer
2022-07-20,3425,87.61999999999998,Summer
2022-07-21,3252,89.59999999999998,Summer
2022-07-22,3347,89.24,Summer
2022-07-23,3091,87.61999999999999,Summer
2022-07-24,2943,87.08000000000001,Summer
2022-07-25,2815,88.34,Summer
2022-07-26,3701,82.75999999999999,Summer
2022-07-27,3833,80.78,Summer
2022-07-28,3556,79.88,Summer
2022-07-29,3340,81.32,Summer
2022-07-30,3661,80.6,Summer
2022-07-31,3317,83.66,Summer
2022-07-01,3174,80.96,Summer
2022-07-02,2735,83.12,Summer
2022-07-03,2584,82.4,Summer
2022-07-04,3038,84.38000000000001,Summer
2022-07-05,2859,83.3,Summer
2022-07-06,3512,75.2,Summer
2022-07-07,3225,82.04,Summer
2022-07-08,2888,74.84,Summer
2022-07-09,3371,78.8,Summer
2022-07-10,3269,76.82,Summer
2022-07-11,3252,74.84,Summer
2022-07-12,3259,77.54,Summer
2022-07-13,3826,81.14,Summer
2022-07-14,3837,84.56,Summer
2022-07-15,3552,85.46000000000001,Summer
2022-07-16,3198,77.9,Summer
2022-07-17,3180,77.0,Summer
2022-07-18,2369,80.06,Summer
2022-07-19,3311,78.98,Summer
2022-07-20,3468,87.61999999999999,Summer
2022-07-21,3336,89.6,Summer
2022-07-22,3509,89.24,Summer
2022-07-23,2980,87.61999999999999,Summer
2022-07-24,2865,87.08000000000001,Summer
2022-07-25,2783,88.34,Summer
2022-07-26,3548,82.75999999999999,Summer
2022-07-27,3667,80.78,Summer
2022-07-28,3481,79.88,Summer
2022-07-29,3332,81.32,Summer
2022-07-30,3439,80.6,Summer
2022-07-31,3153,83.66,Summer
2022-07-01,2981,80.96,Summer
2022-07-02,2358,83.12,Summer
2022-07-03,2587,82.4,Summer
2022-07-04,2665,84.38000000000001,Summer
2022-07-05,2522,83.3,Summer
2022-07-06,3303,75.2,Summer
2022-07-07,3411,82.04,Summer
2022-07-08,2822,74.84,Summer
2022-07-09,3424,78.8,Summer
2022-07-10,2983,76.82,Summer
2022-07-11,3299,74.84,Summer
2022-07-12,3261,77.54,Summer
2022-07-13,3662,81.14,Summer
2022-07-14,3642,84.56,Summer
2022-07-15,3678,85.46000000000001,Summer
2022-07-16,3193,77.9,Summer
2022-07-17,3154,77.0,Summer
2022-07-18,2549,80.06,Summer
2022-07-19,3736,78.98,Summer
2022-07-20,3761,87.61999999999999,Summer
2022-07-21,3354,89.6,Summer
2022-07-22,3438,89.24,Summer
2022-07-23,3078,87.61999999999999,Summer
2022-07-24,2980,87.08000000000001,Summer
2022-07-25,2934,88.34,Summer
2022-07-26,3655,82.75999999999999,Summer
2022-07-27,3704,80.78,Summer
2022-07-28,3604,79.88,Summer
2022-07-29,3511,81.32,Summer
2022-07-30,3425,80.6,Summer
2022-07-31,3326,83.66,Summer
2022-07-01,3183,80.96,Summer
2022-07-02,2684,83.12,Summer
2022-07-03,2727,82.4,Summer
2022-07-04,2689,84.38000000000001,Summer
2022-07-05,2524,83.3,Summer
2022-07-06,3080,75.2,Summer
2022-07-07,3284,82.04000000000002,Summer
2022-07-08,2930,74.84,Summer
2022-07-09,3676,78.8,Summer
2022-07-10,3326,76.82,Summer
2022-07-11,3225,74.84,Summer
2022-07-12,3427,77.54,Summer
2022-07-13,3522,81.14,Summer
2022-07-14,3510,84.56000000000002,Summer
2022-07-15,3497,85.46000000000002,Summer
2022-07-16,3191,77.9,Summer
2022-07-17,3036,77.0,Summer
2022-07-18,2479,80.06,Summer
2022-07-19,3512,78.98,Summer
2022-07-20,3490,87.61999999999999,Summer
2022-07-21,3174,89.6,Summer
2022-07-22,3243,89.24000000000001,Summer
2022-07-23,3152,87.61999999999999,Summer
2022-07-24,2927,87.08000000000001,Summer
2022-07-25,2905,88.34,Summer
2022-07-26,3688,82.75999999999999,Summer
2022-07-27,3735,80.78,Summer
2022-07-28,3589,79.88,Summer
2022-07-29,3510,81.32,Summer
2022-07-30,3767,80.6,Summer
2022-07-31,3318,83.66,Summer
2022-07-01,3323,80.96,Summer
2022-07-02,2795,83.12,Summer
2022-07-03,2759,82.4,Summer
2022-07-04,2903,84.38000000000001,Summer
2022-07-05,2661,83.3,Summer
2022-07-06,3395,75.2,Summer
2022-07-07,3356,82.04000000000002,Summer
2022-07-08,2900,74.84,Summer
2022-07-09,3628,78.8,Summer
2022-07-10,3302,76.82,Summer
2022-07-11,3303,74.84,Summer
2022-07-12,3333,77.54,Summer
2022-07-13,3434,81.14,Summer
2022-07-14,3393,84.56,Summer
2022-07-15,3533,85.46000000000001,Summer
2022-07-16,3236,77.9,Summer
2022-07-17,2999,77.0,Summer
2022-07-18,2416,80.06,Summer
2022-07-19,3519,78.98,Summer
2022-07-20,3544,87.61999999999999,Summer
2022-07-21,3157,89.59999999999998,Summer
2022-07-22,3317,89.23999999999998,Summer
2022-07-23,3021,87.61999999999999,Summer
2022-07-24,2891,87.08000000000001,Summer
2022-07-25,2903,88.34,Summer
2022-07-26,3616,82.75999999999999,Summer
2022-07-27,3711,80.78,Summer
2022-07-28,3483,79.88,Summer
2022-07-29,3493,81.31999999999998,Summer
2022-07-30,3609,80.6,Summer
2022-07-31,3067,83.66,Summer
2022-07-01,3104,80.96,Summer
2022-07-02,2673,83.12,Summer
2022-07-03,2645,82.4,Summer
2022-07-04,2935,84.38000000000001,Summer
2022-07-05,2606,83.3,Summer
2022-07-06,3213,75.2,Summer
2022-07-07,3339,82.04,Summer
2022-07-08,2866,74.84,Summer
2022-07-09,3736,78.8,Summer
2022-07-10,3497,76.82,Summer
2022-07-11,3463,74.84,Summer
2022-07-12,3220,77.54,Summer
2022-07-13,3486,81.14,Summer
2022-07-14,3512,84.56,Summer
2022-07-15,3605,85.46000000000001,Summer
2022-07-16,3425,77.9,Summer
2022-07-17,3522,77.0,Summer
2022-07-18,2453,80.06,Summer
2022-07-19,3365,78.98,Summer
2022-07-20,3385,87.61999999999999,Summer
2022-07-21,3126,89.6,Summer
2022-07-22,3276,89.24,Summer
2022-07-23,3417,87.61999999999999,Summer
2022-07-24,3190,87.08,Summer
2022-07-25,2791,88.34,Summer
2022-07-26,3364,82.75999999999999,Summer
2022-07-27,3446,80.78,Summer
2022-07-28,3292,79.88,Summer
2022-07-29,3183,81.32,Summer
2022-07-30,3594,80.6,Summer
2022-07-31,3271,83.66,Summer
2022-07-01,2926,80.96,Summer
2022-07-02,2631,83.12,Summer
2022-07-03,2679,82.4,Summer
2022-07-04,2921,84.38000000000001,Summer
2022-07-05,2533,83.3,Summer
2022-07-06,3085,75.2,Summer
2022-07-07,3166,82.04,Summer
2022-07-08,2847,74.84,Summer
2022-07-09,3739,78.8,Summer
2022-07-10,3454,76.82,Summer
2022-07-11,3316,74.84,Summer
2022-07-12,3200,77.54,Summer
2022-07-13,3507,81.14,Summer
2022-07-14,3566,84.56,Summer
2022-07-15,3535,85.46000000000001,Summer
2022-07-16,3415,77.9,Summer
2022-07-17,3484,77.0,Summer
2022-07-18,2317,80.06,Summer
2022-07-19,3359,78.98,Summer
2022-07-20,3498,87.61999999999999,Summer
2022-07-21,3263,89.6,Summer
2022-07-22,3350,89.24,Summer
2022-07-23,3338,87.61999999999998,Summer
2022-07-24,3106,87.08000000000001,Summer
2022-07-25,2812,88.34,Summer
2022-07-26,3509,82.75999999999999,Summer
2022-07-27,3639,80.78,Summer
2022-07-28,3400,79.88,Summer
2022-07-29,3376,81.31999999999998,Summer
2022-07-30,3665,80.6,Summer
2022-07-31,3364,83.66,Summer
2022-07-01,2960,80.96,Summer
2022-07-02,2685,83.12,Summer
2022-07-03,2586,82.4,Summer
2022-07-04,2738,84.38000000000001,Summer
2022-07-05,2634,83.3,Summer
2022-07-06,3274,75.2,Summer
2022-07-07,3156,82.04,Summer
2022-07-08,2847,74.84,Summer
2022-07-09,3662,78.8,Summer
2022-07-10,3329,76.82,Summer
2022-07-11,3328,74.84,Summer
2022-07-12,3238,77.54,Summer
2022-07-13,3503,81.14,Summer
2022-07-14,3605,84.56,Summer
2022-07-15,3556,85.46000000000001,Summer
2022-07-16,3406,77.9,Summer
2022-07-17,3311,77.0,Summer
2022-07-18,2405,80.06,Summer
2022-07-19,3539,78.98,Summer
2022-07-20,3412,87.61999999999999,Summer
2022-07-21,3345,89.6,Summer
2022-07-22,3423,89.24,Summer
2022-07-23,3147,87.61999999999999,Summer
2022-07-24,2928,87.08000000000001,Summer
2022-07-25,2737,88.34,Summer
2022-07-26,3609,82.75999999999999,Summer
2022-07-27,3833,80.78,Summer
2022-07-28,3612,79.88,Summer
2022-07-29,3381,81.32,Summer
2022-07-30,3608,80.6,Summer
2022-07-31,3203,83.66,Summer
2022-07-01,3012,80.96,Summer
2022-07-02,2579,83.12,Summer
2022-07-03,2578,82.4,Summer
2022-07-04,2946,84.38000000000001,Summer
2022-07-05,2533,83.3,Summer
2022-07-06,3226,75.2,Summer
2022-07-07,3275,82.04,Summer
2022-07-08,2877,74.84,Summer
2022-07-09,3757,78.8,Summer
2022-07-10,3563,76.82,Summer
2022-07-11,3297,74.84,Summer
2022-07-12,3142,77.54,Summer
2022-07-13,3499,81.14,Summer
2022-07-14,3408,84.55999999999999,Summer
2022-07-15,3505,85.46000000000001,Summer
2022-07-16,3345,77.9,Summer
2022-07-17,3557,77.0,Summer
2022-07-18,2447,80.06,Summer
2022-07-19,3475,78.98,Summer
2022-07-20,3300,87.61999999999998,Summer
2022-07-21,3215,89.6,Summer
2022-07-22,3342,89.23999999999998,Summer
2022-07-23,3365,87.61999999999999,Summer
2022-07-24,2911,87.08000000000001,Summer
2022-07-25,2793,88.34,Summer
2022-07-26,3553,82.75999999999999,Summer
2022-07-27,3699,80.78,Summer
2022-07-28,3433,79.88,Summer
2022-07-29,3401,81.31999999999998,Summer
2022-07-30,3537,80.59999999999998,Summer
2022-07-31,3430,83.66,Summer
2022-07-01,3031,80.96,Summer
2022-07-02,2538,83.12,Summer
2022-07-03,2654,82.4,Summer
2022-07-04,2612,84.38000000000001,Summer
2022-07-05,2599,83.3,Summer
2022-07-06,3303,75.2,Summer
2022-07-07,3289,82.04,Summer
2022-07-08,3000,74.84,Summer
2022-07-09,3660,78.8,Summer
2022-07-10,3397,76.82,Summer
2022-07-11,3338,74.84,Summer
2022-07-12,3154,77.54,Summer
2022-07-13,3457,81.14,Summer
2022-07-14,3594,84.56,Summer
2022-07-15,3539,85.46,Summer
2022-07-16,3278,77.9,Summer
2022-07-17,3271,77.0,Summer
2022-07-18,2598,80.06,Summer
2022-07-19,3534,78.98,Summer
2022-07-20,3433,87.61999999999999,Summer
2022-07-21,3293,89.6,Summer
2022-07-22,3308,89.24,Summer
2022-07-23,3247,87.61999999999999,Summer
2022-07-24,2908,87.08000000000001,Summer
2022-07-25,2854,88.34,Summer
2022-07-26,3500,82.75999999999998,Summer
2022-07-27,3716,80.78,Summer
2022-07-28,3530,79.88,Summer
2022-07-29,3482,81.32,Summer
2022-07-30,3624,80.6,Summer
2022-07-31,3259,83.66,Summer
2022-07-01,3055,80.96,Summer
2022-07-02,2575,83.12,Summer
2022-07-03,2617,82.4,Summer
2022-07-04,2884,84.38000000000001,Summer
2022-07-05,2617,83.3,Summer
2022-07-06,3263,75.2,Summer
2022-07-07,3340,82.04,Summer
2022-07-08,3049,74.84,Summer
2022-07-09,3356,78.8,Summer
2022-07-10,3261,76.82,Summer
2022-07-11,3358,74.84,Summer
2022-07-12,3239,77.54,Summer
2022-07-13,3667,81.14,Summer
2022-07-14,3557,84.56,Summer
2022-07-15,3583,85.46000000000001,Summer
2022-07-16,3227,77.9,Summer
2022-07-17,3154,77.0,Summer
2022-07-18,2415,80.06,Summer
2022-07-19,3344,78.98,Summer
2022-07-20,3475,87.61999999999999,Summer
2022-07-21,3299,89.6,Summer
2022-07-22,3388,89.24,Summer
2022-07-23,3271,87.61999999999999,Summer
2022-07-24,2932,87.08000000000001,Summer
2022-07-25,2965,88.34,Summer
2022-07-26,3718,82.76,Summer
2022-07-27,3746,80.78,Summer
2022-07-28,3593,79.88,Summer
2022-07-29,3468,81.31999999999998,Summer
2022-07-30,3363,80.6,Summer
2022-07-31,3221,83.66,Summer
2022-07-01,3285,80.96,Summer
2022-07-02,2995,83.12,Summer
2022-07-03,2699,82.4,Summer
2022-07-04,2922,84.38000000000001,Summer
2022-07-05,2747,83.3,Summer
2022-07-06,3450,75.2,Summer
2022-07-07,3565,82.04,Summer
2022-07-08,3132,74.84,Summer
2022-07-09,4003,78.8,Summer
2022-07-10,3478,76.82,Summer
2022-07-11,3124,74.84,Summer
2022-07-12,3266,77.54,Summer
2022-07-13,3474,81.14,Summer
2022-07-14,3501,84.56,Summer
2022-07-15,3404,85.46000000000001,Summer
2022-07-16,3246,77.9,Summer
2022-07-17,3294,77.0,Summer
2022-07-18,2372,80.06,Summer
2022-07-19,3377,78.98,Summer
2022-07-20,3343,87.61999999999999,Summer
2022-07-21,3196,89.6,Summer
2022-07-22,3103,89.24,Summer
2022-07-23,3157,87.61999999999999,Summer
2022-07-24,2910,87.08000000000001,Summer
2022-07-25,2617,88.34,Summer
2022-07-26,3415,82.75999999999999,Summer
2022-07-27,3500,80.78,Summer
2022-07-28,3276,79.88,Summer
2022-07-29,3164,81.32,Summer
2022-07-30,3660,80.6,Summer
2022-07-31,3325,83.66,Summer
2022-07-01,3022,80.96,Summer
2022-07-02,2650,83.12,Summer
2022-07-03,2704,82.4,Summer
2022-07-04,2847,84.38000000000001,Summer
2022-07-05,2693,83.3,Summer
2022-07-06,3311,75.2,Summer
2022-07-07,3383,82.04,Summer
2022-07-08,2910,74.84,Summer
2022-07-09,3403,78.79999999999998,Summer
2022-07-10,3342,76.82,Summer
2022-07-11,3308,74.84,Summer
2022-07-12,3340,77.54,Summer
2022-07-13,3603,81.14,Summer
2022-07-14,3567,84.56,Summer
2022-07-15,3490,85.46000000000001,Summer
2022-07-16,3251,77.9,Summer
2022-07-17,3280,77.0,Summer
2022-07-18,2692,80.06,Summer
2022-07-19,3612,78.98,Summer
2022-07-20,3539,87.62,Summer
2022-07-21,3260,89.6,Summer
2022-07-22,3253,89.24,Summer
2022-07-23,3116,87.61999999999999,Summer
2022-07-24,2896,87.08000000000001,Summer
2022-07-25,2814,88.34,Summer
2022-07-26,3728,82.75999999999999,Summer
2022-07-27,3636,80.78,Summer
2022-07-28,3318,79.88,Summer
2022-07-29,3243,81.31999999999998,Summer
2022-07-30,3496,80.6,Summer
2022-07-31,3293,83.66,Summer
2022-07-01,2989,80.96,Summer
2022-07-02,2613,83.12,Summer
2022-07-03,2638,82.4,Summer
2022-07-04,2502,84.38000000000001,Summer
2022-07-05,2659,83.3,Summer
2022-07-06,3451,75.2,Summer
2022-07-07,3388,82.04,Summer
2022-07-08,2808,74.84,Summer
2022-07-09,3622,78.8,Summer
2022-07-10,3496,76.82,Summer
2022-07-11,3397,74.84,Summer
2022-07-12,3437,77.54,Summer
2022-07-13,3658,81.14,Summer
2022-07-14,3663,84.56,Summer
2022-07-15,3370,85.46000000000001,Summer
2022-07-16,3244,77.9,Summer
2022-07-17,3248,77.0,Summer
2022-07-18,2519,80.06,Summer
2022-07-19,3613,78.98,Summer
2022-07-20,3407,87.61999999999999,Summer
2022-07-21,3137,89.59999999999998,Summer
2022-07-22,3237,89.24,Summer
2022-07-23,2998,87.61999999999999,Summer
2022-07-24,2977,87.08000000000001,Summer
2022-07-25,2905,88.34,Summer
2022-07-26,3635,82.75999999999999,Summer
2022-07-27,3743,80.78,Summer
2022-07-28,3359,79.88,Summer
2022-07-29,3411,81.32,Summer
2022-07-30,3543,80.6,Summer
2022-07-31,3333,83.66,Summer
2022-07-01,2916,80.96,Summer
2022-07-02,2733,83.12,Summer
2022-07-03,2891,82.4,Summer
2022-07-04,3054,84.38000000000001,Summer
2022-07-05,2657,83.3,Summer
2022-07-06,3196,75.2,Summer
2022-07-07,3431,82.04000000000002,Summer
2022-07-08,2907,74.84,Summer
2022-07-09,3855,78.8,Summer
2022-07-10,3676,76.81999999999998,Summer
2022-07-11,3360,74.84,Summer
2022-07-12,3286,77.54,Summer
2022-07-13,3466,81.14,Summer
2022-07-14,3498,84.56,Summer
2022-07-15,3502,85.46000000000001,Summer
2022-07-16,3537,77.90000000000002,Summer
2022-07-17,3314,77.0,Summer
2022-07-18,2361,80.06,Summer
2022-07-19,3328,78.98,Summer
2022-07-20,3265,87.61999999999999,Summer
2022-07-21,3032,89.60000000000001,Summer
2022-07-22,3170,89.24,Summer
2022-07-23,3172,87.61999999999999,Summer
2022-07-24,2767,87.08000000000001,Summer
2022-07-25,2729,88.34,Summer
2022-07-26,3572,82.75999999999999,Summer
2022-07-27,3432,80.78,Summer
2022-07-28,3231,79.88,Summer
2022-07-29,3427,81.32,Summer
2022-07-30,3702,80.6,Summer
2022-07-31,3533,83.66,Summer
2022-07-01,2976,80.96,Summer
2022-07-02,2672,83.12,Summer
2022-07-03,2805,82.4,Summer
2022-07-04,3109,84.38000000000001,Summer
2022-07-05,2573,83.3,Summer
2022-07-06,3326,75.2,Summer
2022-07-07,3409,82.04,Summer
2022-07-08,2967,74.84,Summer
2022-07-09,3780,78.8,Summer
2022-07-10,3628,76.82,Summer
2022-07-11,3270,74.84,Summer
2022-07-12,3266,77.54,Summer
2022-07-13,3437,81.14,Summer
2022-07-14,3271,84.56,Summer
2022-07-15,3580,85.46000000000001,Summer
2022-07-16,3211,77.9,Summer
2022-07-17,3211,77.0,Summer
2022-07-18,2332,80.06,Summer
2022-07-19,3331,78.98,Summer
2022-07-20,3354,87.61999999999999,Summer
2022-07-21,3097,89.59999999999998,Summer
2022-07-22,3387,89.24,Summer
2022-07-23,3278,87.61999999999999,Summer
2022-07-24,3014,87.08000000000001,Summer
2022-07-25,2781,88.34,Summer
2022-07-26,3593,82.76,Summer
2022-07-27,3523,80.78,Summer
